id,desc,pad2,pad1,pad0,name,dmg_range,item_damage_modifier,stat_socket_mul_1,stat_socket_mul_2,stat_socket_mul_3,stat_socket_mul_4,stat_socket_mul_5,stat_socket_mul_6,stat_socket_mul_7,stat_socket_mul_8,stat_socket_mul_9,stat_socket_mul_10,stat_alloc_1,stat_alloc_2,stat_alloc_3,stat_alloc_4,stat_alloc_5,stat_alloc_6,stat_alloc_7,stat_alloc_8,stat_alloc_9,stat_alloc_10,flags_1,flags_2,flags_3,flags_4,faction_conv_id,gem_props,socket_bonus,rand_suffix,rand_prop,delay,scale_stat_dist,ilevel,class_mask,damage_type,stat_type_1,stat_type_2,stat_type_3,stat_type_4,stat_type_5,stat_type_6,stat_type_7,stat_type_8,stat_type_9,stat_type_10,inv_type,quality
136052,,,,,Vindictive Gladiator's Dragonhide Gloves,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136165,0,0,0,0,0,0,176,1024,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136053,,,,,Vindictive Gladiator's Dragonhide Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136166,0,0,0,0,0,0,176,1024,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136054,,,,,Vindictive Gladiator's Dragonhide Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136167,0,0,0,0,0,0,176,1024,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136055,,,,,Vindictive Gladiator's Dragonhide Robe,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136168,0,0,0,0,0,0,176,1024,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,20,4
136056,,,,,Vindictive Gladiator's Dragonhide Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136169,0,0,0,0,0,0,176,1024,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136057,,,,,Vindictive Gladiator's Dragonhide Belt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136170,0,0,0,0,0,0,176,1024,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136058,,,,,Vindictive Gladiator's Dragonhide Wristguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136171,0,0,0,0,0,0,176,1024,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136059,,,,,Vindictive Gladiator's Chain Armor,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136172,0,0,0,0,0,0,176,4,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,5,4
136060,,,,,Vindictive Gladiator's Chain Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136173,0,0,0,0,0,0,176,4,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136061,,,,,Vindictive Gladiator's Chain Gauntlets,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136174,0,0,0,0,0,0,176,4,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136062,,,,,Vindictive Gladiator's Chain Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136175,0,0,0,0,0,0,176,4,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136063,,,,,Vindictive Gladiator's Chain Leggings,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136176,0,0,0,0,0,0,176,4,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136064,,,,,Vindictive Gladiator's Chain Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136177,0,0,0,0,0,0,176,4,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136065,,,,,Vindictive Gladiator's Chain Clasp,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136178,0,0,0,0,0,0,176,4,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136066,,,,,Vindictive Gladiator's Chain Armband,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136179,0,0,0,0,0,0,176,4,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136067,,,,,Vindictive Gladiator's Silk Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136180,0,0,0,0,0,0,176,128,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136068,,,,,Vindictive Gladiator's Silk Handguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136181,0,0,0,0,0,0,176,128,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136069,,,,,Vindictive Gladiator's Silk Cowl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136182,0,0,0,0,0,0,176,128,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136070,,,,,Vindictive Gladiator's Silk Trousers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136183,0,0,0,0,0,0,176,128,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136071,,,,,Vindictive Gladiator's Silk Robe,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136184,0,0,0,0,0,0,176,128,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,20,4
136072,,,,,Vindictive Gladiator's Silk Amice,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136185,0,0,0,0,0,0,176,128,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136073,,,,,Vindictive Gladiator's Silk Cord,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136186,0,0,0,0,0,0,176,128,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136074,,,,,Vindictive Gladiator's Silk Bracers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136187,0,0,0,0,0,0,176,128,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136075,,,,,Vindictive Gladiator's Ironskin Slippers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136188,0,0,0,0,0,0,176,512,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136076,,,,,Vindictive Gladiator's Ironskin Gloves,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136189,0,0,0,0,0,0,176,512,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136077,,,,,Vindictive Gladiator's Ironskin Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136190,0,0,0,0,0,0,176,512,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136078,,,,,Vindictive Gladiator's Ironskin Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136191,0,0,0,0,0,0,176,512,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136079,,,,,Vindictive Gladiator's Ironskin Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136192,0,0,0,0,0,0,176,512,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136080,,,,,Vindictive Gladiator's Ironskin Tunic,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136193,0,0,0,0,0,0,176,512,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,5,4
136081,,,,,Vindictive Gladiator's Ironskin Belt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136194,0,0,0,0,0,0,176,512,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136082,,,,,Vindictive Gladiator's Ironskin Wristguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136195,0,0,0,0,0,0,176,512,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136083,,,,,Vindictive Gladiator's Scaled Battlerobe,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136196,0,0,0,0,0,0,176,2,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,20,4
136084,,,,,Vindictive Gladiator's Scaled Sabatons,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136197,0,0,0,0,0,0,176,2,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136085,,,,,Vindictive Gladiator's Scaled Gauntlets,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136198,0,0,0,0,0,0,176,2,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136086,,,,,Vindictive Gladiator's Scaled Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136199,0,0,0,0,0,0,176,2,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136087,,,,,Vindictive Gladiator's Scaled Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136200,0,0,0,0,0,0,176,2,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136088,,,,,Vindictive Gladiator's Scaled Shoulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136201,0,0,0,0,0,0,176,2,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136089,,,,,Vindictive Gladiator's Scaled Girdle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136202,0,0,0,0,0,0,176,2,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136090,,,,,Vindictive Gladiator's Scaled Wristplates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136203,0,0,0,0,0,0,176,2,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136091,,,,,Vindictive Gladiator's Satin Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136204,0,0,0,0,0,0,176,16,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136092,,,,,Vindictive Gladiator's Satin Gloves,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136205,0,0,0,0,0,0,176,16,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136093,,,,,Vindictive Gladiator's Satin Hood,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136206,0,0,0,0,0,0,176,16,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136094,,,,,Vindictive Gladiator's Satin Leggings,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136207,0,0,0,0,0,0,176,16,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136095,,,,,Vindictive Gladiator's Satin Robe,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136208,0,0,0,0,0,0,176,16,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,20,4
136096,,,,,Vindictive Gladiator's Satin Mantle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136209,0,0,0,0,0,0,176,16,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136097,,,,,Vindictive Gladiator's Satin Cord,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136210,0,0,0,0,0,0,176,16,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136098,,,,,Vindictive Gladiator's Satin Bracers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136211,0,0,0,0,0,0,176,16,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136099,,,,,Vindictive Gladiator's Leather Tunic,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136212,0,0,0,0,0,0,176,8,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,5,4
136100,,,,,Vindictive Gladiator's Leather Slippers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136213,0,0,0,0,0,0,176,8,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136101,,,,,Vindictive Gladiator's Leather Gloves,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136214,0,0,0,0,0,0,176,8,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136102,,,,,Vindictive Gladiator's Leather Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136215,0,0,0,0,0,0,176,8,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136103,,,,,Vindictive Gladiator's Leather Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136216,0,0,0,0,0,0,176,8,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136104,,,,,Vindictive Gladiator's Leather Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136217,0,0,0,0,0,0,176,8,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136105,,,,,Vindictive Gladiator's Leather Belt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136218,0,0,0,0,0,0,176,8,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136106,,,,,Vindictive Gladiator's Leather Wristguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136219,0,0,0,0,0,0,176,8,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136107,,,,,Vindictive Gladiator's Ringmail Armor,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136220,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,20,4
136108,,,,,Vindictive Gladiator's Ringmail Boots,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136221,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136109,,,,,Vindictive Gladiator's Ringmail Gauntlets,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136222,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136110,,,,,Vindictive Gladiator's Ringmail Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136223,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136111,,,,,Vindictive Gladiator's Ringmail Kilt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136224,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136112,,,,,Vindictive Gladiator's Ringmail Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136225,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136113,,,,,Vindictive Gladiator's Ringmail Clasp,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136226,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136114,,,,,Vindictive Gladiator's Ringmail Armband,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136227,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136115,,,,,Vindictive Gladiator's Felweave Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136228,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136116,,,,,Vindictive Gladiator's Felweave Handguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136229,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136117,,,,,Vindictive Gladiator's Felweave Cowl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136230,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136118,,,,,Vindictive Gladiator's Felweave Trousers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136231,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136119,,,,,Vindictive Gladiator's Felweave Raiment,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136232,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,20,4
136120,,,,,Vindictive Gladiator's Felweave Amice,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136233,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136121,,,,,Vindictive Gladiator's Felweave Cord,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136234,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
136122,,,,,Vindictive Gladiator's Felweave Bracers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136235,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
136123,,,,,Vindictive Gladiator's Plate Chestpiece,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136236,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,5,4
136124,,,,,Vindictive Gladiator's Plate Warboots,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136237,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
136125,,,,,Vindictive Gladiator's Plate Gauntlets,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136238,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
136126,,,,,Vindictive Gladiator's Plate Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136239,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
136127,,,,,Vindictive Gladiator's Plate Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136240,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
136128,,,,,Vindictive Gladiator's Plate Shoulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136241,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
136129,,,,,Vindictive Gladiator's Plate Girdle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,4096,8194,8454144,4,136242,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
